Area,Activity,Sex ,Age,Injury,Fatal (Y/N),Time,Species 
681,1045,1,15,3453,N,284,645
780,1190,1,15,230,N,269,332
806,481,0,80,1325,N,284,1268
681,1045,1,12,1934,N,154,1373
793,579,1,25,3149,N,172,775
370,417,1,36,1798,N,284,1497
23,565,1,80,3174,N,82,1268
569,208,1,22,3650,N,284,1268
780,1109,0,80,297,N,219,223
763,1409,1,80,670,Y,284,1268
808,1090,1,18,3680,N,269,111
244,1190,1,5,927,Y,160,265
806,218,1,80,2368,N,284,764
158,1409,1,80,590,UNKNOWN,284,968
808,446,3,80,2533,N,284,442
370,1190,1,6,1972,N,151,1278
497,216,1,18,3137,N,278,1475
370,1109,1,4,3168,N,237,1454
45,822,3,80,150,Y,284,1268
526,417,1,80,1091,N,284,782
391,1190,1,80,2005,N,185,1097
808,1109,1,80,2094,N,172,1268
370,1409,3,80,1334,UNKNOWN,284,1076
734,806,3,80,2531,N,284,1268
497,448,3,80,2434,N,284,1268
616,1338,1,80,2004,N,284,155
763,1045,3,80,340,N,284,1268
164,606,1,11,670,Y,284,537
315,762,3,80,132,Y,284,1268
315,1188,1,80,685,Y,284,1268
497,1409,0,18,3395, N,284,332
370,1190,1,16,915,Y,195,1356
589,547,1,25,1979, N,51,759
589,417,1,80,400,N,284,683
589,1190,1,33,3255, N,159,354
263,404,0,44,941,UNKNOWN,284,1076
589,203,1,8,3426, N,163,1268
806,1095,1,15,3290, N,284,1477
808,650,3,80,2490,N,284,1281
811,1409,1,80,1986, N,284,104
182,417,1,80,1000,Y,284,1268
158,353,1,28,2772,N,147,1268
808,455,3,80,2523,N,284,1377
497,417,1,15,3572,UNKNOWN,284,1063
483,226,1,17,1383, N,284,1268
254,196,1,80,3460,Y,284,1268
263,274,1,80,313,UNKNOWN,284,968
808,417,3,80,3441,N,284,1322
763,592,1,29,2780,UNKNOWN,284,801
682,497,1,80,2330,N,284,283
21,883,1,80,2915,N,284,1268
806,1409,3,80,2538,N,284,384
253,589,1,80,2779,UNKNOWN,103,801
253,589,1,80,2779,UNKNOWN,103,801
491,1211,1,16,3236,N,205,1268
165,55,3,80,282,Y,284,1268
741,60,1,80,2946,UNKNOWN,284,1076
201,579,1,30,3555,N,138,1268
448,625,1,80,2087,N,284,1268
491,1409,1,5,1436,N,284,1268
491,1120,1,15,2130,N,185,1268
223,1514,3,80,46,UNKNOWN,284,1063
263,676,1,6,3196,N,240,817
330,667,1,16,351,N,284,528
224,507,1,38,1241,N,284,276
682,1247,1,80,670,Y,284,1268
448,1045,1,16,362,N,283,1268
455,878,1,8,2004,N,284,1268
783,542,1,33,3120,N,103,51
408,417,1,80,3136,N,284,1268
682,1144,1,80,1625,N,147,508
204,982,3,80,1266,N,284,1316
767,417,1,9,3121,N,284,27
263,939,1,31,2770,N,82,846
158,1345,1,80,2068,UNKNOWN,284,1076
211,304,1,51,766,Y,278,1268
277,1190,1,15,2091,N,176,1268
643,1084,1,18,1066,N,43,1268
561,598,1,16,1131,N,163,744
158,1191,0,7,1940,N,124,1389
263,1409,3,80,2658,N,284,815
408,1409,3,80,670,Y,284,1268
370,1396,1,7,2328,N,173,1329
158,1026,1,40,1127,N,147,1414
806,517,1,80,164,N,284,651
244,417,1,80,1197,N,284,984
35,561,1,80,2601,UNKNOWN,284,968
497,1153,1,8,3116,N,269,1373
806,1091,1,80,515,N,284,1047
780,1045,1,80,2156,N,284,111
497,1044,1,80,2172,N,103,654
681,982,3,80,1322,N,284,1278
773,495,0,80,913,Y,284,1268
407,523,1,80,813,Y,284,1268
808,417,3,80,3438,N,284,1282
263,1396,1,34,300,N,103,91
763,1080,1,36,3601,N,103,88
734,1436,1,80,2606,N,280,1264
512,1045,1,13,2680,N,284,663
315,1045,1,28,1887,UNKNOWN,38,564
174,417,1,80,548,N,284,1268
182,1045,1,17,913,Y,284,1211
497,982,3,80,2544,N,284,1183
497,1045,1,11,2834,N,284,765
315,919,3,80,2907,UNKNOWN,6,1078
409,1409,1,80,2096,N,284,373
132,873,3,80,375,N,284,1268
681,1409,3,80,2519,N,284,604
497,579,1,4,973,Y,172,667
806,524,1,80,3708,N,283,1468
734,979,3,80,2425,N,51,444
808,1136,0,80,1938,N,284,1268
559,110,1,80,3562,N,278,394
712,1045,1,79,3658,N,284,1268
763,60,1,80,3072,UNKNOWN,284,1076
242,1045,1,80,2368,N,284,577
242,225,1,80,2610,N,284,582
530,1045,1,80,3118,N,284,1268
408,1043,1,7,823,Y,284,1268
800,417,1,11,3500,N,284,1268
273,1190,0,42,670,Y,284,1268
244,1423,0,80,1292,N,82,261
589,830,3,80,2448,N,255,388
497,417,3,80,2448,N,271,274
605,1301,3,4,970,Y,284,1268
589,264,1,20,670,Y,17,1268
437,1523,1,80,211,Y,107,1268
780,1074,1,80,3517,N,284,302
681,1045,1,80,2782,UNKNOWN,284,801
512,459,1,80,2429,N,147,863
39,12,0,21,670,Y,284,1268
780,160,1,10,3635,N,159,369
589,1118,1,8,3163,N,32,42
589,1392,1,10,2097,N,82,349
401,792,3,80,478,UNKNOWN,4,801
808,468,3,80,3073,N,284,1152
681,982,3,80,2405,N,284,487
158,1238,1,12,1177,N,284,611
806,1093,1,80,2868,N,284,729
483,417,1,80,489,N,284,1268
431,1190,1,80,798,Y,284,1268
408,1409,3,80,3601,N,284,1268
158,289,1,22,309,N,168,1423
395,273,1,80,766,Y,284,425
354,1045,1,28,3729,N,103,1167
387,1191,1,19,2365,N,284,1268
312,1409,0,20,2331,UNKNOWN,284,1076
263,49,1,22,662,N,201,557
682,638,3,80,3694,UNKNOWN,277,1037
158,877,3,80,2432,N,172,1366
554,1409,3,80,183,Y,284,491
499,815,1,80,2368,UNKNOWN,284,968
300,1409,0,80,906,Y,284,1268
763,417,3,80,2574,N,284,1453
734,1190,1,80,2368,UNKNOWN,284,801
318,1409,1,5,3563,UNKNOWN,284,968
514,1350,1,1,2333,UNKNOWN,11,1076
263,274,1,12,2368,UNKNOWN,284,801
263,1064,1,17,806,Y,284,384
682,417,1,80,1487,N,284,477
588,435,3,80,51,Y,255,1268
158,1071,1,24,2604,N,284,790
346,417,1,80,1465,N,284,315
791,1190,1,80,885,Y,154,616
277,1109,0,6,176,N,219,1268
158,1423,1,80,2689,UNKNOWN,284,801
759,939,1,80,2971,UNKNOWN,284,1076
158,876,3,80,2501,N,185,1361
158,1052,1,16,59,N,236,783
549,1409,1,13,984,Y,124,623
158,1409,3,12,2397,N,284,784
158,417,3,80,2425,N,284,786
158,340,1,80,1201,N,284,612
557,228,3,18,699,Y,284,1268
263,579,1,4,331,N,284,904
331,1409,3,80,2415,N,284,918
592,1423,1,80,913,Y,284,1268
443,1409,1,80,2034,N,284,1268
308,1233,1,80,670,Y,284,1268
158,599,1,25,766,Y,203,1008
158,1191,3,80,627,UNKNOWN,284,1076
244,1045,1,14,2650,N,284,1344
263,1409,0,29,2166,N,284,88
158,1396,1,9,854,Y,208,1357
263,1045,1,10,1442,N,64,1215
121,725,1,80,2004,N,284,1268
497,1045,1,13,3614,UNKNOWN,284,968
749,299,1,35,1905,N,284,1168
315,417,1,80,3562,N,284,1268
244,417,1,80,100,N,284,1268
497,1045,1,80,3577,N,284,1268
263,1190,1,4,524,N,154,1268
449,759,1,11,766,Y,284,1268
263,812,1,80,460,N,284,1158
780,459,1,80,2557,N,284,856
532,374,1,80,1819,N,284,1268
0,417,1,80,330,N,284,384
294,128,1,6,766,Y,201,1268
370,1396,1,5,2053,N,159,181
806,1485,1,11,3471,N,280,755
269,1458,1,50,3214,N,284,576
734,1310,1,7,3601,N,284,1268
734,698,1,13,670,Y,195,1019
589,1173,1,8,3154,N,56,155
808,1190,1,9,3591,N,190,1295
448,339,1,80,1843,N,284,103
431,1234,1,80,3571,Y,38,1268
734,1058,1,80,246,N,284,111
685,1190,1,80,670,Y,284,1461
554,1409,3,80,188,Y,284,123
763,831,1,80,1317,N,284,1178
800,1042,1,80,2166,N,284,1268
800,417,1,80,2166,N,284,1268
489,1409,1,80,732,Y,284,1268
466,417,1,80,2948,N,284,1268
53,417,3,80,459,UNKNOWN,284,1278
410,1409,3,80,1297,N,284,1268
808,1190,1,5,670,Y,284,1268
315,1167,1,6,902,Y,124,1235
760,210,1,13,882,Y,82,1153
589,1190,1,12,670,Y,168,190
808,417,1,80,2776,UNKNOWN,284,968
51,1045,1,80,852,Y,284,1268
158,417,3,80,2419,N,284,1278
158,1270,1,6,1837,N,284,1268
263,1409,1,54,2368,N,284,1268
300,1030,1,80,3456,N,284,1268
800,226,1,17,1995,N,284,1268
763,2,1,24,894,Y,147,609
176,417,1,34,3177,N,278,319
499,1045,1,11,408,N,284,1268
92,149,3,80,3455,N,29,788
581,1190,0,80,2034,N,219,340
298,1190,0,80,670,Y,284,1268
263,1323,1,3,126,N,187,1166
263,1323,1,73,1894,N,187,1166
263,1409,1,27,684,Y,284,1268
193,1190,1,12,901,Y,283,1268
123,1407,1,80,670,Y,79,1086
123,1407,1,23,1962,N,71,1086
263,579,1,11,1272,N,154,886
489,1190,1,30,855,Y,284,1268
46,1085,1,28,2818,N,103,1251
263,1409,1,80,502,N,284,1268
263,1423,1,52,3159,N,208,896
263,1442,1,8,2091,N,203,1256
263,1330,1,80,3605,N,284,882
589,1190,0,80,1359,UNKNOWN,284,801
370,1045,1,80,1360,UNKNOWN,284,801
263,579,1,20,1205,N,284,885
728,274,1,20,3147,N,201,849
370,834,0,19,670,Y,85,332
370,1308,1,20,751,Y,136,332
466,521,1,80,1880,N,284,1268
497,1045,1,12,630,UNKNOWN,269,1076
764,1064,1,9,582,N,284,885
497,1062,1,8,3226,N,284,1268
497,160,1,5,1496,N,195,491
324,1409,1,43,3683,UNKNOWN,284,1076
370,1190,1,80,670,Y,32,1278
774,1045,1,80,545,N,284,535
693,854,3,80,1244,N,284,1268
162,1025,1,80,504,N,284,216
400,1409,3,80,670,Y,284,1268
800,1045,1,80,759,Y,284,1268
800,1045,1,80,996,Y,284,1057
466,520,1,80,1237,N,284,1268
808,426,3,80,2573,N,284,1278
370,546,1,80,972,Y,284,1268
681,1045,1,80,2873,N,284,1268
370,1109,0,5,1834,N,116,155
370,1025,1,11,1583,N,74,1268
370,553,1,14,949,Y,193,546
370,1109,1,6,929,Y,185,1268
370,160,1,7,1949,N,201,1268
15,57,3,80,2332,N,284,1268
497,417,3,80,2824,N,284,1268
321,1409,1,13,670,Y,208,1268
321,1409,0,19,670,Y,208,1268
253,1409,1,80,3562,N,284,799
263,95,1,80,2075,N,284,305
158,1064,1,80,644,N,284,1021
508,1190,1,50,845,Y,168,1278
749,308,1,28,3189,N,284,530
821,779,3,80,2688,UNKNOWN,284,801
497,236,1,19,3602,N,103,442
763,417,1,80,2078,N,284,1268
263,16,1,80,2036,N,284,1268
158,1190,1,16,995,Y,136,1278
497,1153,1,6,2166,N,284,1488
263,1109,1,8,304,N,82,405
749,1242,1,13,1823,N,147,1084
148,313,1,8,1358,N,284,1268
148,313,1,6,2047,N,284,1268
786,1045,1,80,3113,N,284,1268
263,553,1,80,1131,N,172,81
806,1409,1,80,2138,UNKNOWN,284,1268
263,1027,1,80,2166,N,284,1033
370,1423,1,3,670,Y,284,1268
814,417,1,80,780,UNKNOWN,284,1076
263,110,3,80,1354,N,284,111
314,1409,3,80,786,UNKNOWN,284,384
314,417,3,80,2433,N,284,385
314,456,1,9,762,Y,284,1268
263,665,1,80,3448,N,284,667
354,417,1,22,3163,N,284,1268
358,1409,1,80,3562,N,284,667
48,417,1,80,924,Y,284,1268
358,1409,1,80,3562,N,284,667
484,352,1,80,670,Y,284,1268
448,1045,1,10,876,Y,124,278
448,1045,1,7,861,Y,103,1268
257,1190,1,80,670,Y,284,1268
512,417,1,65,414,N,284,851
808,609,1,20,3206,N,284,1452
182,1086,1,80,1878,N,284,384
478,1029,1,10,3271,N,223,809
763,417,1,80,670,Y,284,1268
263,1144,1,18,2957,N,284,1503
480,212,1,80,670,Y,283,609
468,417,1,80,670,Y,284,1153
761,939,1,80,3562,N,284,1310
182,418,1,26,1030,Y,284,425
182,417,1,80,2026,N,284,1268
586,1021,1,4,670,Y,284,1268
589,274,1,80,1467,N,284,1483
158,1273,1,1,1445,N,195,1343
370,604,1,14,2703,N,255,1268
210,91,1,80,730,Y,284,1268
210,91,1,80,730,Y,284,1268
200,417,3,80,2467,N,284,922
182,417,1,80,2058,N,284,1268
182,417,1,80,1996,N,284,273
586,558,1,4,1052,Y,74,1268
158,417,1,30,1091,N,284,526
715,1190,1,32,670,Y,284,1278
263,1423,0,30,1708,N,219,1268
682,1190,1,64,318,N,164,1268
749,763,1,80,206,N,284,273
411,769,1,14,1058,Y,284,1268
763,56,3,80,707,Y,284,1268
808,417,3,80,2819,N,284,1278
763,624,1,22,670,Y,284,1268
749,274,3,80,19,N,284,1268
390,153,3,80,2361,UNKNOWN,284,1029
497,110,1,4,3274,N,284,1268
780,1319,1,17,670,Y,198,386
806,105,1,12,2389,N,284,1268
589,320,1,6,847,Y,82,155
780,1190,1,73,3068,N,284,1268
749,308,1,9,1783,N,284,1268
763,1190,1,25,901,Y,284,1268
497,1149,1,16,2750,N,284,467
410,274,1,80,2106,N,284,1268
119,995,1,80,670,Y,284,1268
209,1276,0,6,670,Y,284,1278
783,894,1,80,3067,N,284,450
783,1190,0,5,2361,UNKNOWN,284,1268
448,1409,3,80,2896,N,284,1268
51,1409,1,80,3140,N,284,1268
488,1409,1,80,834,Y,284,1268
734,806,3,80,2505,N,284,1268
263,451,3,80,2528,N,284,1268
182,1190,1,73,3271,N,219,1468
51,1045,1,80,3133,N,284,1268
589,1050,1,19,1799,N,284,491
16,4,1,80,670,Y,284,1118
16,4,1,80,449,N,284,1119
315,695,1,80,323,N,51,1268
158,1267,1,7,650,N,284,1268
158,1409,1,80,2184,N,284,1268
348,417,1,80,670,Y,284,1268
158,1153,1,16,3561,N,284,466
8,1190,0,24,670,Y,284,1278
760,1190,1,19,735,Y,284,609
682,417,1,80,1091,N,284,42
552,1396,1,6,2368,N,261,1268
681,417,3,80,3713,N,284,1262
549,1409,1,13,670,Y,124,609
603,1423,1,4,399,N,284,60
52,1190,1,80,670,Y,284,1441
50,1190,0,80,760,Y,284,275
158,1045,1,19,643,N,284,228
51,1045,1,80,3185,N,276,1268
182,1067,1,80,1961,N,284,491
763,1045,1,80,2876,N,284,491
315,480,1,80,1225,N,284,1268
497,160,1,13,670,Y,219,1268
490,1313,1,80,1933,N,284,54
806,234,1,16,2045,N,99,1268
158,939,1,80,2749,N,284,833
158,1045,1,10,3579,N,103,1424
497,1190,1,16,913,Y,156,381
731,417,1,16,2004,N,284,1268
497,911,3,80,2577,N,284,1268
497,915,3,80,2455,N,284,407
497,691,1,4,744,Y,154,662
370,249,1,80,894,Y,255,1268
263,1409,3,80,2361,UNKNOWN,284,1268
314,417,1,80,1183,N,284,40
22,1120,1,7,670,Y,163,1268
327,1190,1,80,3216,UNKNOWN,284,968
344,1045,1,3,3576,N,284,111
487,1409,1,80,381,N,284,1268
760,271,1,18,670,Y,284,1268
780,1190,1,14,670,Y,82,1268
182,1268,1,80,733,Y,131,1268
370,1190,1,7,3368,N,82,1268
792,1045,1,80,3480,N,163,585
783,64,1,80,3101,Y,284,1268
342,419,1,56,338,N,284,316
822,153,3,80,2361,UNKNOWN,284,1430
474,1409,1,4,465,UNKNOWN,284,1076
158,1190,1,27,2154,N,284,111
763,1190,1,11,908,Y,284,1268
749,1088,1,27,742,Y,284,530
388,1045,1,18,239,N,284,1268
297,1045,1,80,1433,N,284,902
297,1045,1,80,3268,N,284,902
269,1403,1,26,168,N,284,1268
763,215,1,19,738,Y,284,1268
776,500,1,80,2561,UNKNOWN,280,482
675,1190,1,80,670,Y,243,1268
263,1409,3,80,3516,N,284,897
698,1190,1,13,1976,N,284,277
763,1190,1,80,670,Y,284,1268
763,1409,3,80,1337,UNKNOWN,284,1076
158,641,1,27,3148,N,284,1268
589,845,1,22,3386,N,195,275
763,114,1,80,1022,Y,284,1268
236,430,1,80,796,Y,284,1268
410,1409,3,80,1164,N,284,1268
315,488,1,80,477,UNKNOWN,284,1076
599,1045,1,80,3535,N,284,1268
497,1190,1,14,983,Y,205,1268
497,1190,1,80,268,N,284,1268
749,1045,1,22,3326,N,284,1268
152,553,1,9,316,N,125,1289
410,252,1,17,380,N,269,200
358,1409,1,80,670,Y,284,670
763,1409,1,80,583,N,284,887
92,579,1,80,670,Y,284,1268
315,417,1,80,424,N,284,1507
800,1190,1,3,1987,N,284,1268
358,1409,0,80,670,Y,284,670
358,1409,1,80,3562,N,284,670
244,1190,0,80,1847,N,278,1030
244,1190,1,14,1606,N,284,1268
589,1284,1,7,512,N,103,1268
497,1149,1,80,2350,N,284,383
497,1409,1,80,1312,N,284,1268
407,1409,1,14,670,Y,284,1268
158,939,1,80,2368,N,284,1268
277,59,1,80,1225,N,284,1268
499,1144,1,6,1542,N,284,529
315,242,1,80,1994,N,284,781
298,579,1,10,2368,UNKNOWN,208,801
195,1423,0,9,670,Y,284,1268
315,1045,1,6,1021,Y,54,333
158,484,1,80,329,N,284,1268
263,1109,0,17,2101,N,284,1268
34,916,3,80,3079,N,284,1268
531,447,1,80,525,N,284,1376
315,36,1,80,3434,N,38,1268
305,902,1,10,1252,N,284,1268
589,753,1,80,3171,N,284,233
497,1409,3,80,2436,N,284,1268
741,1190,0,10,1739,N,255,1268
358,1409,1,80,354,N,284,113
358,1259,1,80,3181,N,284,113
497,1045,1,14,343,N,284,1268
681,1045,1,80,246,N,284,522
763,43,3,80,3459,Y,284,1268
448,1474,1,80,746,Y,284,1153
315,135,1,80,1227,N,284,1268
497,1045,1,16,3454,N,219,1468
763,1045,1,80,1131,N,284,1468
681,417,1,55,1091,N,284,1268
734,417,3,80,2418,N,255,185
763,1045,1,80,1437,N,284,1468
148,1459,1,80,1036,Y,284,1268
263,1109,0,80,2042,N,284,1268
780,778,1,80,2616,N,284,1268
681,531,1,16,446,N,284,276
763,51,0,80,1420,UNKNOWN,284,1076
274,417,1,8,409,N,284,319
315,1190,1,80,804,Y,284,1268
158,162,1,8,899,Y,147,1460
315,1250,1,32,859,Y,284,550
47,417,1,80,3272,N,284,1268
244,1409,1,9,2956,UNKNOWN,284,1076
739,417,3,10,2314,Y,6,324
263,466,3,80,2552,N,284,787
682,417,1,35,1091,N,284,1507
682,417,1,26,3648,N,284,1507
158,146,1,80,688,Y,284,1268
158,417,1,26,2942,N,284,1268
586,1081,1,80,2037,N,82,1164
158,1278,1,80,1129,N,284,1327
806,539,1,80,1596,N,284,731
763,538,1,80,2111,N,284,23
681,471,3,80,2394,N,278,1317
601,1045,1,80,3178,N,283,1502
215,1476,1,80,530,N,284,691
577,1094,1,80,3165,N,284,1268
497,1153,1,80,430,N,284,522
462,331,1,80,670,Y,284,1268
51,1045,1,80,336,N,284,1268
51,1045,1,80,709,Y,284,28
488,1045,1,18,919,Y,284,1268
263,1190,1,80,826,Y,284,1268
111,1190,1,6,978,Y,284,1268
497,1045,1,9,3534,N,284,1477
678,1190,1,80,2368,UNKNOWN,284,801
497,1396,1,12,670,Y,185,275
370,1190,1,14,3610,N,124,1294
365,417,1,74,1685,N,284,1268
370,1396,1,15,2054,N,205,1332
763,999,1,80,1039,Y,284,1268
589,1190,1,34,907,Y,232,1268
682,1516,3,80,3462,UNKNOWN,284,1076
637,1190,0,12,670,Y,284,1268
638,462,1,80,119,N,280,1268
589,159,1,49,741,Y,284,1268
209,1190,1,9,1352,N,284,1278
209,1190,0,7,768,Y,284,1278
732,279,1,80,2368,N,284,1268
171,110,3,80,670,Y,284,1268
158,1409,1,4,3329,N,284,1268
763,383,1,32,29,N,255,261
315,1187,1,80,1041,Y,284,1268
757,1045,1,31,3281,N,82,1268
763,579,1,7,2114,N,163,1268
476,1409,3,80,131,N,284,1268
497,377,1,14,2251,N,255,1482
497,510,1,80,3337,N,284,472
370,160,1,10,1873,N,103,1268
244,160,1,23,2027,N,107,199
497,1053,1,11,3463,N,284,1268
497,1190,1,5,2004,N,284,88
370,1190,1,10,988,Y,194,1268
497,1409,1,80,464,UNKNOWN,284,1076
410,1409,3,80,670,Y,284,1268
589,833,1,10,2725,N,284,889
497,1190,3,80,2077,N,284,1485
589,1396,1,11,920,Y,190,1268
526,275,1,8,2203,N,284,246
589,160,1,12,2941,N,205,1384
589,832,1,9,2512,N,284,184
158,163,1,23,3226,N,103,1278
589,417,1,16,1766,N,280,415
1,710,1,18,1974,N,43,79
247,274,1,80,3657,N,284,1268
681,417,3,80,2448,N,284,212
618,1190,1,10,670,Y,283,1268
657,417,3,80,1268,N,284,1268
171,1185,1,22,1192,N,284,1268
741,1190,1,2,1514,N,284,780
741,1409,1,80,1337,UNKNOWN,284,1076
263,640,1,12,3367,N,284,61
499,1191,1,7,1199,N,284,51
263,1184,1,16,763,Y,51,1268
370,1396,1,18,1865,N,74,1268
762,498,1,80,2368,N,284,1535
589,968,1,43,670,Y,284,1268
244,533,1,80,3382,N,284,269
244,1423,1,80,292,N,275,124
370,760,1,11,670,Y,229,1268
806,1141,1,80,3581,UNKNOWN,284,801
806,1045,1,80,2216,N,284,1529
370,160,1,5,767,Y,154,1375
315,527,1,80,1311,UNKNOWN,280,1076
780,1190,1,80,129,N,284,1268
734,1017,1,80,2417,N,284,1372
247,982,1,80,531,N,284,954
702,1045,1,80,2634,N,284,1466
462,257,1,80,670,Y,284,1268
349,133,1,80,670,Y,162,1218
263,1109,1,80,323,N,284,1268
315,1045,1,80,2384,UNKNOWN,284,567
162,111,1,80,1122,N,124,308
763,1190,3,80,670,Y,284,1268
673,293,1,80,670,Y,284,1268
515,1079,1,80,3420,N,284,1268
515,666,1,80,336,N,284,1268
763,1409,1,80,3562,N,284,1268
171,969,1,80,1070,Y,284,1063
780,776,1,27,2594,N,284,763
497,614,1,28,1820,N,255,491
780,804,1,80,1070,UNKNOWN,284,1070
589,1190,1,12,231,N,131,1268
589,1190,1,26,977,Y,131,1268
759,1190,1,8,2368,UNKNOWN,284,237
734,1275,1,9,1300,N,185,1268
157,1190,1,12,3201,N,284,1268
666,1190,1,9,3226,N,284,1268
665,1190,1,9,1028,Y,284,1268
682,566,1,7,235,N,163,1268
158,417,1,7,3197,N,284,625
763,26,1,80,757,Y,284,1268
806,110,0,13,1831,N,284,1276
497,357,1,17,1752,N,284,1268
589,417,1,80,3659,N,284,354
589,123,1,4,874,Y,136,364
730,110,1,80,3693,N,284,1268
681,1409,3,80,3694,UNKNOWN,284,1268
497,761,1,11,670,Y,163,1371
497,1153,1,24,2646,UNKNOWN,255,801
497,1149,1,80,2752,N,284,1268
806,1409,3,80,1331,UNKNOWN,284,1070
762,525,1,80,2397,N,284,1278
159,1409,3,80,670,Y,284,1268
488,1409,1,80,2029,N,284,1268
488,1409,1,80,1218,N,284,1268
148,1045,1,9,712,Y,284,1268
148,1245,1,80,1249,N,284,1268
47,1191,1,80,1054,Y,284,1268
806,1190,1,8,803,Y,284,796
589,1399,1,19,865,Y,90,1268
664,1409,1,10,1984,N,284,1268
297,14,1,5,71,N,284,1268
589,417,1,80,1238,N,284,1268
126,58,1,80,160,Y,284,1268
749,843,1,33,2004,N,284,1268
86,1190,1,8,670,Y,185,1013
315,1190,1,80,2004,N,284,1268
315,417,1,80,3562,N,284,1268
49,1190,1,80,670,Y,284,1268
763,758,1,80,721,Y,284,1268
98,126,0,54,851,Y,284,1268
665,1409,1,4,947,Y,284,1268
665,1190,1,6,3071,N,284,1268
135,1097,1,33,3452,N,284,824
764,1190,1,38,670,Y,284,1268
636,1190,1,80,1289,N,284,1268
665,532,1,30,219,N,284,1268
808,179,1,80,1207,N,284,1268
193,1409,1,80,670,Y,284,1268
164,1409,3,80,1196,UNKNOWN,284,1070
489,1045,1,22,2020,N,284,47
741,185,1,80,1059,Y,284,1268
497,1190,1,7,982,Y,284,384
497,1149,1,80,2827,N,284,491
263,1413,1,40,1204,N,255,877
466,522,1,80,3193,N,284,1268
148,1045,1,80,421,N,284,1268
808,417,3,80,2461,N,284,1268
497,417,1,79,2033,N,283,752
370,1409,3,80,1348,UNKNOWN,284,1070
763,431,1,80,983,Y,82,1153
681,417,3,80,2521,N,284,472
497,490,1,8,2828,N,259,1268
497,490,1,7,2828,N,259,1268
497,1190,1,3,904,Y,185,1268
497,1190,1,4,3632,N,185,1268
589,1409,1,72,670,Y,284,1268
526,496,1,80,1438,N,284,1268
570,1191,1,16,670,Y,284,1268
263,1190,1,11,792,Y,284,931
158,417,1,38,2926,N,284,1507
526,274,1,80,3548,N,284,869
370,1190,1,11,3277,N,278,1268
173,720,1,80,3410,UNKNOWN,284,966
315,417,1,27,1889,N,74,1268
497,417,3,80,2498,N,284,1183
193,1190,1,80,1434,N,284,1268
370,1396,1,12,294,N,103,132
370,160,1,5,3627,N,208,1268
497,1153,1,8,2620,N,284,1268
763,786,1,20,3126,N,82,1268
370,1423,1,9,1296,N,187,1268
370,1396,1,13,1581,N,103,594
589,417,3,80,2775,N,284,1268
496,104,1,80,326,N,284,464
609,110,3,80,670,Y,284,1268
497,911,3,80,2778,N,284,431
370,1396,1,9,1112,N,178,540
681,1271,1,14,1176,N,284,1268
589,1409,3,80,3423,N,284,508
749,844,1,22,951,Y,284,1268
372,417,1,80,670,Y,284,1268
497,1190,1,6,1944,N,284,1268
273,417,1,6,1469,N,284,1268
589,1213,1,22,766,Y,170,425
363,528,1,3,3074,N,284,1268
363,1191,1,3,1802,N,284,931
763,110,1,5,36,N,284,1268
222,1191,1,80,2004,N,284,1268
589,1190,1,8,670,Y,136,1268
681,417,3,80,2551,N,284,486
681,417,1,19,2885,N,230,1268
370,1396,1,12,3134,N,185,1268
806,1109,1,9,2029,N,107,1394
370,1191,1,9,1113,N,54,1268
370,1396,1,6,1427,N,205,1268
370,1190,1,80,1172,N,255,1268
589,1409,1,3,296,N,284,1533
808,729,1,9,1131,N,103,111
497,1190,0,5,879,Y,284,1268
244,160,1,15,555,N,284,1268
808,1409,3,80,2532,N,284,1268
808,1409,3,80,3409,N,284,1268
12,134,0,80,238,N,284,1268
763,110,1,80,670,Y,284,1268
763,66,1,11,1463,N,284,1268
617,65,1,80,670,Y,284,1268
665,1190,1,4,3176,N,284,1268
665,1409,1,80,2092,N,284,1268
6,1409,3,80,670,Y,284,1268
332,63,3,80,245,Y,284,1268
522,24,3,80,3461,Y,259,1268
589,1190,1,80,670,Y,185,1268
508,1190,1,80,848,Y,284,1268
370,1442,1,29,3221,N,195,1137
737,1190,1,80,3567,N,284,1268
763,274,1,80,1249,N,284,1268
314,867,1,80,670,Y,284,1268
197,127,0,80,1131,N,284,1268
101,1190,1,6,1865,N,103,667
30,1272,1,10,323,N,284,530
263,448,3,80,2540,N,284,1233
804,1409,1,9,670,Y,284,1268
589,1190,1,80,2974,UNKNOWN,284,1268
763,1410,1,80,3715,Y,284,1268
115,1411,1,80,778,Y,284,1268
539,1412,1,80,587,Y,284,1268
763,842,1,80,3408,N,284,1268
763,707,1,80,2307,Y,284,1268
589,417,3,80,2572,N,284,1268
436,1190,1,4,1542,N,284,1268
763,390,1,80,670,Y,284,1268
370,1191,1,10,766,Y,147,1268
808,1190,1,8,766,Y,195,1452
763,1409,1,80,3714,UNKNOWN,284,801
263,110,0,6,1845,N,284,147
763,1409,3,80,2231,N,284,464
171,1456,1,80,1048,Y,284,1332
380,1409,3,80,3519,Y,284,717
370,1396,1,9,1971,N,208,1268
370,1109,1,14,881,Y,64,1268
370,1396,1,7,308,N,208,1268
808,1396,1,80,1117,N,284,261
763,110,1,3,670,Y,284,1268
370,160,1,13,989,Y,129,1268
806,417,1,80,2809,N,284,200
497,1153,1,5,492,N,201,1268
370,1190,1,17,897,Y,215,1268
763,46,1,80,674,Y,284,1268
52,107,1,80,670,Y,284,1268
